,PROJECT,SAMPLING_DATE,SITE,FIELD.REP,SAMPLE_DESCRIPTOR,OM.AREA.g.m2,ASH.AREA.g.m2,PHICOCYANIN.MG.M2,TOTAL.MG.M2.RITCHIE,Al,Alr,As,B,Br,Ba,Be,Car,Cd,Co,Cr,Cu,Fe,Fer,Fer.1,Kr,Lir,Mgr,Mn,Mnr,Mo,Nar,Ni,P,Pb,S,Sr,S.1,Sb,Se,Si,Sir,Sir.1,Sn,Srr,Ti,Tl,Zn,Znr,Al.1,Alr.1,As.1,B.1,Br.1,Ba.1,Be.1,Car.1,Cd.1,Co.1,Cr.1,Cu.1,Fe.1,Fer.2,Fer.1.1,Kr.1,Lir.1,Mgr.1,Mn.1,Mnr.1,Mo.1,Nar.1,Ni.1,P.1,Pb.1,S.2,Sr.1,S.1.1,Sb.1,Se.1,Si.1,Sir.2,Sir.1.1,Sn.1,Srr.1,Ti.1,Tl.1,Zn.1,Znr.1
57,LTREB,7/7/2021,BG,2,EPIL,13.52510275,97.14503264,15.26484626,19.91928589,0.079867966,0.142785121,0.004243281,0.038029,0.052401321,0.013530968,0.000409627,0.328367213,0.00027988,0.000314373,0.000430305,0.002281364,0.119531859,0.157210157,0.156638724,0.110502855,0.000421021,0.053272012,0.011080225,0.013188166,0.000613214,0.047116274,0.001130441,0.082215044,0.001061179,0.037894777,0.056477209,0.036059914,0.001418915,0.004605758,0.007661105,0.01129331,0.011617279,0.001487654,0.000887612,0.00459483,0.002212871,0.00976698,0.014268567,1.080222445,1.931183433,0.057390818,0.514346134,0.70873325,0.183007739,0.005540251,4.4412003,0.003785409,0.004251922,0.005819922,0.03085568,1.61668067,2.126283529,2.118554836,1.494562464,0.005694346,0.720509436,0.149861179,0.178371296,0.008293782,0.637252442,0.01528933,1.111966912,0.01435255,0.512530751,0.763860053,0.487714041,0.01919097,0.062293347,0.103617235,0.152743184,0.157124895,0.020120667,0.012005037,0.062145553,0.029929312,0.13209941,0.192983839
58,LTREB,7/7/2021,BG,4,EPIL,27.57809139,162.4403658,29.28685156,58.20299734,81.0787172,89.24198251,0.174927114,39.54810496,44.35860058,47.24489796,0.004629738,173.6151603,0.015495627,0.04606414,0.083309038,1.934402332,61.31195335,69.3877551,70.97667638,53.71720117,0.069081633,26.5451895,10.06268222,11.28862974,0.001263972,110.9620991,0.06664723,4.306122449,0.306122449,8.651603499,9.567055394,12.08309038,0.00848688,0.009493501,11.0058309,12.47521866,12.6574344,0.003066388,1.120845481,2.470845481,0.002262206,44.16909621,50.11661808,2235.996273,2461.123549,4.824155928,1090.661253,1223.325541,1302.924114,0.127679327,4787.974759,0.427339813,1.270361061,2.297504261,53.34712431,1690.866653,1913.581852,1957.401268,1481.417883,1.905139579,732.0656621,277.5095698,311.3188626,0.034857927,3060.122911,1.838003409,118.7546384,8.442272874,238.594712,263.841128,333.2285707,0.234051965,0.261812631,303.5198105,344.0427203,349.0678827,0.084565125,30.91077911,68.14120249,0.062387313,1218.099372,1382.120673
59,LTREB,7/7/2021,BG,5,EPIL,6.629264576,6.792950121,26.38610987,19.99966052,31.79166667,33.875,0.036111111,30.81944444,34.30555556,39.61111111,0.000804462,60.33333333,0.003856944,0.020041667,0.036111111,0.422916667,15.06944444,16.375,16.33333333,35.83333333,0.018777778,7.822222222,3.191666667,3.463888889,0.001204284,87.125,0.026152778,1.269722222,0.073736111,2.15,2.295833333,3.372222222,0.009419444,0.009045197,6.094444444,6.955555556,7.069444444,0.002921586,0.658333333,0.615138889,0.002155379,34.69444444,38.98611111,210.7553696,224.5663375,0.23939011,204.3102513,227.4206042,262.5925357,0.005332994,399.9656294,0.025568705,0.132861511,0.23939011,2.803626477,99.89933424,108.5542074,108.2779881,237.5486473,0.124482857,51.85558068,21.15840277,22.96303591,0.007983518,577.5746762,0.173373683,8.417324549,0.488816189,14.25291884,15.21968659,22.35535332,0.062443989,0.059963001,40.40168467,46.11021805,46.86521763,0.019367968,4.364265846,4.077918445,0.014288579,229.9986515,258.4492453
60,LTREB,7/7/2021,BN,1,EPIL,7.700235714,34.08868395,5.59175544,12.24561997,40.6,43.03333333,0.055,40.03333333,44.98333333,50.6,0.000965355,62.9,0.004568333,0.024616667,0.0456,0.497833333,17.45,18.9,18.8,45.46666667,0.022916667,9.298333333,2.771666667,3.001666667,0.001445141,112.6166667,0.031783333,1.391,0.085133333,2.475,2.745,3.775,0.011228333,0.010854236,7.265,8.273333333,8.408333333,0.003505903,0.822166667,0.690333333,0.002586455,44.95,49.65,312.62957,331.3668102,0.423512964,308.2661031,346.3822699,389.6319271,0.00743346,484.3448264,0.035177243,0.189554136,0.351130749,3.833434013,134.3691132,145.534455,144.7644314,350.1040505,0.176463735,71.59935841,21.34248665,23.11354087,0.011127926,867.1748787,0.244739158,10.71102788,0.655546734,19.05808339,21.13714703,29.06838982,0.086460813,0.083580175,55.94221246,63.70661681,64.74614863,0.026996283,6.33087713,5.315729388,0.019916314,346.1255953,382.3167032
61,LTREB,7/7/2021,BN,4,EPIL,2.726533508,32.96626878,14.00446756,30.42566317,12.23424095,14.64005968,0.0307721,2.078515479,2.339612085,2.492540097,0.000832712,45.05781425,0.002876725,0.007452443,0.013157404,0.356023872,9.669899291,13.7075718,13.96866841,4.732375979,0.013185379,5.393509884,1.539537486,1.909735173,8.09E-05,6.397799329,0.010714286,0.960462514,0.053198433,1.390339426,1.547929877,2.199738903,0.000187089,0.000607287,0.680902648,0.780585602,0.788325252,0.000196153,0.145747855,0.430436404,0.00014471,2.581126445,2.999813502,33.35706791,39.91661327,0.083901162,5.667142101,6.379030746,6.795994094,0.002270416,122.8516403,0.007843487,0.020319336,0.035874103,0.970711016,26.36530444,37.37415383,38.08604247,12.90298168,0.035950377,14.70558543,4.197600542,5.206956942,0.000220453,17.44381425,0.029212859,2.618733228,0.145047311,3.790807031,4.220482677,5.997661829,0.000510105,0.001655787,1.856503886,2.128292801,2.149395214,0.000534817,0.397386411,1.173599279,0.000394557,7.037527742,8.179092032
62,LTREB,7/7/2021,BN,5,EPIL,9.354628901,67.07833637,9.109100584,7.948350485,18.23819978,20.44182217,0.041163557,6.632821076,7.497255763,8.004939627,0.001100714,61.52579583,0.004108123,0.011020856,0.018367179,0.469264544,14.55268935,17.45609221,17.53293085,10.266191,0.016012623,6.682217344,2.412458836,2.741218441,0.000237949,19.32217344,0.015609221,1.1701427,0.07708562,2.045005488,2.224478595,3.197036224,0.001996707,0.001787196,2.453622393,2.77442371,2.832052689,0.000577262,0.25787596,0.556256861,0.000425871,7.703073546,8.723929748,170.6115908,191.2256605,0.385069796,62.04757973,70.13404544,74.88323958,0.010296766,575.5509878,0.038429966,0.10309602,0.171818143,4.38979567,136.1350084,163.2952647,164.0140616,96.03640702,0.14979215,62.50966349,22.56765715,25.64308125,0.002225921,180.7517621,0.146018466,10.94625072,0.721107371,19.13026745,20.80917175,29.90708746,0.018678452,0.016718554,22.95272695,25.95370422,26.49280194,0.00540007,2.412333913,5.203576504,0.003983863,72.05939442,81.60912535
63,LTREB,7/20/2021,WS,1,EPIL,4.835738675,8.899816923,11.52346237,19.24425316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,LTREB,7/20/2021,BN,2,EPIL,21.38142433,152.6858765,17.03761917,49.20864498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,LTREB,7/20/2021,BG,2,EPIL,45.95120923,240.1126644,29.71243398,55.32434192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,LTREB,7/20/2021,BG,3,EPIL,33.38951283,220.5364578,18.5426493,46.04761287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,LTREB,7/20/2021,BG,4,EPIL,15.06140851,86.47098133,13.46278533,39.10527393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,LTREB,7/20/2021,BG,5,EPIL,22.99197317,151.0583745,11.02392917,41.77178631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,LTREB,7/20/2021,BN,1,EPIL,13.39883105,61.59253225,11.09787996,40.40640091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,LTREB,7/20/2021,WS,2,EPIL,2.865666221,8.41928293,4.094126237,5.151816316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,LTREB,7/20/2021,WS,3,EPIL,3.395305878,4.527074504,8.6786076,29.39828784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,LTREB,7/20/2021,WS,4,EPIL,4.2406248,5.973353213,5.065950702,9.436951916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,LTREB,7/20/2021,WS,5,EPIL,6.357429653,18.02002474,10.23765396,22.23499622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,LTREB,7/20/2021,DL,1,EPIL,12.69264484,95.24861868,18.48500861,31.54534484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,LTREB,7/20/2021,DL,2,EPIL,2.739394515,9.530006271,8.295349588,12.80183491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,LTREB,7/20/2021,DL,3,EPIL,10.34901859,37.45534485,10.19801867,16.96227865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,LTREB,7/20/2021,DL,4,EPIL,5.598045642,26.61293127,11.11167631,11.70946672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,LTREB,7/20/2021,DL,5,EPIL,7.766879114,32.71664832,13.84206812,22.68818328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,LTREB,7/20/2021,GR,1,EPIL,13.29945054,77.77518675,16.15085273,41.07245477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,LTREB,7/20/2021,GR,2,EPIL,32.14959483,217.3948646,25.52588387,43.33761408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,LTREB,7/20/2021,GR,3,EPIL,28.80865593,164.5273565,51.42532154,86.72086836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,LTREB,7/20/2021,GR,4,EPIL,7.934072207,37.34485711,17.7103083,47.10944198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,LTREB,7/20/2021,GR,5,EPIL,14.45109527,65.45083438,38.98989684,69.31863636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,LTREB,7/20/2021,GC,1,EPIL,35.8050438,164.2093388,56.42381041,134.8790981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,LTREB,7/20/2021,GC,2,EPIL,10.59746986,31.2779693,91.87903482,97.89996057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,LTREB,7/20/2021,GC,3,EPIL,5.050868248,18.37019489,11.0295997,13.45971646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,LTREB,7/20/2021,GC,4,EPIL,7.9878546,13.26554425,36.75839519,31.13433861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,LTREB,7/20/2021,GC,5,EPIL,8.184277254,29.79076921,31.73862719,34.72346584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,LTREB,7/20/2021,BG,1,EPIL,10.43846105,46.69247092,8.743614145,25.95416036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,LTREB,7/20/2021,BN,3,EPIL,6.383736258,26.76258662,5.9008639,4.270580833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,LTREB,7/20/2021,BN,4,EPIL,14.77378963,66.19794198,13.8835741,51.07942397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,LTREB,7/20/2021,BN,5,EPIL,16.43870546,104.0525626,26.38190081,43.1014691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,LTREB,8/3/2021,BN,1,EPIL,15.60332459,114.7687045,11.84112925,19.24414835,14.68770546,18.06377383,0.010190664,8.362919132,9.783037475,9.907955293,0.000190405,89.11900066,0.001972387,0.015779093,0.013149244,0.306706114,10.59500329,12.11045365,12.16305062,10.64431295,0.016107824,5.358316897,1.632807364,1.830703485,0.001972387,22.07429323,0.009204471,0.950690335,0.049638396,2.925706772,3.135765943,2.670940171,0.000659548,0.002140875,1.698224852,1.889875082,1.926035503,0.004273504,0.315910585,0.460223537,0.000510149,8.405654175,9.592373439,229.1770357,281.8549264,0.159008239,130.4893417,152.6479092,154.5970425,0.002970956,1390.552694,0.030775788,0.246206305,0.205171921,4.785635057,165.3172753,188.9633392,189.7840269,166.08667,0.251335603,83.6075578,25.47722329,28.5650607,0.030775788,344.4323623,0.143620345,14.83392989,0.774524002,45.65075242,48.92837385,41.67554645,0.010291145,0.033404766,26.49795359,29.48833434,30.05255712,0.066680874,4.929255401,7.181017234,0.007960019,131.1561505,149.6729163
94,LTREB,8/3/2021,BN,3,EPIL,4.06524743,21.22592306,5.951255664,6.50604398,13.50757576,16.4280303,0.000929702,9.318181818,10.81060606,10.98863636,0.000219399,123.2575758,0.001893939,0.016666667,0.013257576,0.251136364,9.045454545,10.23106061,10.24242424,11.69318182,0.015530303,5.121212121,2.235606061,2.518939394,0.001515152,24.15909091,0.008333333,1.003787879,0.04280303,3.033712121,3.198106061,2.716287879,0.000759979,0.002466872,1.601136364,1.756439394,1.810227273,0.006439394,0.383333333,0.382954545,0.000587831,9.185606061,10.61363636,54.91163763,66.78400797,0.003779468,37.88071469,43.9477885,44.67152574,0.000891911,501.0725431,0.007699332,0.067754124,0.053895326,1.020931457,36.77201084,41.59179283,41.63798883,47.53567733,0.063134524,20.81899441,9.088291792,10.2401119,0.006159466,98.21268223,0.033877062,4.080646095,0.174004909,12.3327904,13.00109244,11.04238232,0.003089504,0.010028444,6.509015487,7.140360732,7.359021768,0.02617773,1.558344848,1.556804982,0.002389677,37.34176143,43.14705795
95,LTREB,8/3/2021,GR,1,EPIL,7.340127514,30.8114655,18.52101943,59.38681918,21.87664042,27.38845144,0.003221014,19.06824147,22.67716535,23.37270341,0.000760122,576.9028871,0.00656168,0.036745407,0.024934383,0.61023622,20.20997375,22.67716535,22.51968504,27.79527559,0.040682415,13.43832021,8.204724409,9.44488189,0.007874016,56.57480315,0.015748031,3.946194226,0.104986877,8.258530184,9.097112861,7.565616798,0.002633,0.023622047,3.895013123,4.590551181,4.620734908,0.031496063,1.346456693,0.725721785,0.002036579,20.62992126,23.1496063,160.5773303,201.034726,0.023642655,139.9633239,166.4532854,171.5586234,0.005579392,4234.540755,0.048163566,0.269715972,0.183021552,4.479211672,148.3437844,166.4532854,165.2973598,204.0208671,0.298614111,98.63898392,60.22372338,69.32663743,0.05779628,415.2662692,0.115592559,28.96556881,0.770617062,60.61866463,66.77396841,55.53259202,0.019326553,0.173388839,28.58989299,33.69523103,33.91678343,0.231185119,9.883163818,5.32689044,0.014948748,151.4262527,169.9210621
96,LTREB,8/3/2021,GC,5,EPIL,5.15609467,15.62612364,13.25852915,15.79532457,43.3,51.5,0.105,35.05,42.25,43.2,0.001448032,322.5,0.0125,0.075,0.0575,2.0225,45.1,49.775,49.775,50.025,0.0575,17.4075,20.7975,23.6425,0.0075,102.8,0.03,4.8575,0.2875,11.3725,12.7175,10.415,0.005015864,0.016281354,8.65,9.7575,9.86,0.0125,1.11,1.7925,0.003879683,39.025,43.575,223.2588992,265.5388755,0.54138994,180.7211182,217.8449998,222.7432897,0.007466192,1662.840531,0.064451183,0.3867071,0.296475444,10.42820147,232.5398696,256.6446122,256.6446122,257.9336359,0.296475444,89.75471797,107.2338789,121.9029682,0.03867071,530.0465321,0.15468284,25.04572986,1.482377218,58.63768663,65.57263397,53.70072599,0.025862271,0.083948201,44.6002189,50.31059374,50.83909345,0.064451183,5.723265084,9.242299696,0.020004011,201.2165945,224.6768252
