"","SAMPLING_DATE","SITE","SAMPLE_DESCRIPTOR","FIELD.REP","Al","Al_r","As","B","B_r","Ba","Be","Ca_r","Cd","Co","Cr","Cu","Fe","Fe_r238","Fe_r234","K_r","Li_r","Mg_r","Mn","Mn_r","Mo","Na_r","Ni","P","Pb","S181","S_r","S180","Sb","Se","Si","Si_r251","Si_r212","Sn","Sr_r","Ti","Tl","Zn","Zn_r"
"1","22-Jun-21","BN","EPIL",1,15,15.4582763337893,0.0338577291381669,0.156019151846785,0.166484268125855,0.638166894664843,0.00087688098495212,41.6210670314638,0.00288474692202462,0.00794801641586867,0.0156121751025992,0.402530779753762,14.3160054719562,16.09439124487,16.1627906976744,3.5328317373461,0.01390560875513,5.74555403556772,1.26915184678523,1.359439124487,-0.0000321477428180574,5.20519835841313,0.0127804377564979,2.77359781121751,0.067749658002736,1.3515731874145,1.3734610123119,2.546853625171,-0.000235294117647059,-0.00427838577291382,0.721614227086183,0.77359781121751,0.783173734610123,-0.01453146374829,0.105642954856361,0.538303693570451,-0.00919630642954856,1.08071135430917,1.11046511627907
"2","22-Jun-21","BN","EPIL",2,12.8464106844741,12.4624373956594,0.015025041736227,14.2237061769616,14.3238731218698,16.4190317195326,0.000237896494156928,80.7929883138564,0.00195325542570952,0.00988313856427379,0.0110601001669449,0.113272120200334,4.30634390651085,4.5008347245409,4.52504173622705,13.1969949916528,0.00641068447412354,3.07929883138564,1.17946577629382,1.25208681135225,-0.00106761268781302,33.5809682804674,0.0100918196994992,2.37896494156928,0.022771285475793,1.49332220367279,1.41235392320534,3.70450751252087,0.000643572621035058,-0.00637145242070117,1.19198664440735,1.22871452420701,1.24290484140234,-0.0336727879799666,0.342570951585977,0.163021702838063,-0.00416110183639399,14.1235392320534,14.8414023372287
"3","22-Jun-21","BN","EPIL",3,11.5001653986107,11.7945749255706,0.0256367846510089,0.0834766787958981,0.0885047965597089,0.325669864373139,0.000651008931524975,27.8365861726761,0.00219318557724115,0.00604531921931856,0.0113331128018525,0.285808799206087,10.4151505127357,12.0459808137612,12.1749917300695,2.27257691035395,0.010499503804168,4.35825339067152,0.832616606020509,0.894806483625538,0.0000185246443929871,2.29904068805822,0.00949553423751241,2.50744293747933,0.0501157790274562,1.13397287462785,1.13562686073437,2.01620906384386,-0.000232385047965597,-0.00157260999007608,0.520509427720807,0.547138604035726,0.555243135957658,-0.00738670195170361,0.0721137942441284,0.406053589149851,-0.0069500496195832,0.671518359245782,0.691862388355938
"4","22-Jun-21","BN","EPIL",4,12.6259689922481,12.8779069767442,0.0242248062015504,0.717248062015504,0.756492248062015,1.49515503875969,0.000660852713178294,66.9476744186046,0.00405910852713178,0.00778779069767442,0.015687984496124,0.335174418604651,12.5193798449612,13.1492248062016,13.1201550387597,5.74612403100775,0.0116666666666667,4.91957364341085,1.44864341085271,1.52131782945736,0.000513565891472868,13.9728682170543,0.0133624031007752,4.06104651162791,0.0651841085271318,2.18895348837209,2.2296511627907,4.15600775193798,0.000482558139534884,-0.0103294573643411,1.65116279069767,1.7422480620155,1.75290697674419,-0.0376647286821705,0.148255813953488,0.440600775193798,-0.00907364341085271,1.93895348837209,1.97577519379845
"5","22-Jun-21","BN","EPIL",5,10.0125313283208,10.2130325814536,0.0213032581453634,0.171512113617377,0.180367585630744,0.474101921470343,0.00056516290726817,40.5054302422723,0.00222932330827068,0.00550125313283208,0.0105722639933166,0.238053467000835,10.062656641604,10.7017543859649,10.7226399331662,2.80534670008354,0.00924812030075188,3.94360902255639,0.883040935672515,0.932330827067669,0.0000488721804511278,4.77861319966583,0.0091687552213868,2.71971595655806,0.0441520467836257,1.2297410192147,1.20760233918129,2.47159565580618,-0.000240183792815372,-0.00429824561403509,0.5421888053467,0.568086883876358,0.571010860484545,-0.0171971595655806,0.0888888888888889,0.344569757727652,-0.0068796992481203,0.843776106934002,0.858813700918964
"6","22-Jun-21","BN","FILA ",1,6.50971781735383,7.07896234854029,0.0167927136700008,0.0268317475807107,0.0278116613808246,0.103073920468407,0.000406277953972514,7.57095226478003,0.00120069935756689,0.00470033341465398,0.00704236805724973,0.173497601040904,5.44441733756201,8.10766853704155,8.41262096446288,8.46141335285029,0.00747743352037082,3.18776937464422,0.715215093112141,0.850613970887208,0.00018907050500122,0.25819305521672,0.00715215093112141,2.21802065544442,0.0295559892656746,4.84671057981622,5.46474749939009,5.71684150605839,-0.000180938440269985,-0.000293282914532,0.0987639261608522,0.104700333414654,0.106814670244775,-0.00168415060583882,0.034687322111084,0.231804505163861,-0.00517199316906563,0.378710254533626,0.397454663739123
"7","22-Jun-21","BN","FILA ",2,4.52618883528601,4.42884217780841,0.0125775327360441,0.0690041350792557,0.0712870434183322,0.0745951068228808,0.000253015161957271,9.81219848380427,0.00120434183321847,0.0032460372157133,0.005381633356306,0.10578911095796,5.11113025499655,5.97260509993108,6.01912474155755,24.6984838042729,0.00547984148862853,2.61629910406616,0.73802549965541,0.830978635423846,0.000922639558924879,0.538938662991041,0.00482770503101309,3.89645072363887,0.01973638869745,15.6099241902136,17.1864231564438,17.7808407994487,-0.000161440385940731,-0.000378187456926258,0.0962267401791868,0.101567884217781,0.103118538938663,-0.00327618883528601,0.0428669882839421,0.203049620951068,-0.00522312198483804,0.295830461750517,0.309441764300482
"8","22-Jun-21","BG","EPIL",1,11.9644268774704,12.2924901185771,0.0343873517786561,0.306719367588933,0.32798418972332,0.724901185770751,0.000712648221343873,89.4861660079051,0.00389920948616601,0.00649407114624506,0.0170513833992095,0.35201581027668,12.1383399209486,13.600790513834,13.6640316205534,4.30434782608696,0.0118853754940711,5.28063241106719,1.16482213438735,1.24150197628459,0.00041304347826087,7.32806324110672,0.0122648221343874,1.49090909090909,0.0585375494071146,2.30158102766798,2.44545454545455,4.09881422924901,0.000134782608695652,-0.00456126482213439,3.37193675889328,3.61818181818182,3.6897233201581,-0.0163083003952569,0.199130434782609,0.492885375494071,-0.00886166007905138,1.09288537549407,1.12885375494071
"9","22-Jun-21","BG","EPIL",2,NA,19.0681531342028,0.0470130416491376,0.0667122423222549,0.0715923432898612,0.338977702986958,0.00107067732435843,35.0021034917964,0.00370845603702146,0.00774190155658393,0.0157551535549011,0.514829617164493,12.3685317627261,18.0689945309213,18.6790071518721,3.7031973075305,0.0176903660075726,6.45666806899453,1.2736642827093,1.48506520824569,-0.0000273453933529659,2.009886411443,0.0127261253681111,1.13693731594447,0.08083718973496,1.95519562473706,2.10875052587295,2.68510727808162,-0.000251893142616744,0.000141985696255785,1.97623054270088,2.14345814051325,2.18026924694994,-0.00441522928060581,0.101272612536811,0.566049642406395,-0.00955931846865797,0.791543962978544,0.870214556163231
"10","22-Jun-21","BG","EPIL",3,14.3478260869565,15.2831142568251,0.0374115267947422,0.361981799797776,0.385490394337715,0.977755308392316,0.000846309403437816,55.4600606673407,0.00335085945399393,0.00746713852376138,0.0175278058645096,0.366481294236603,14.7927199191102,16.2992922143579,16.3700707785642,5.19211324570273,0.0141102123356926,5.70778564206269,1.474216380182,1.56016177957533,0.000427199191102123,9.42366026289181,0.012896865520728,1.57735085945399,0.0679979777553084,1.80788675429727,1.91708796764408,3.0262891809909,0.000829120323559151,-0.00500657229524773,3.5798786653185,3.80889787664307,3.8169868554095,-0.0187714863498483,0.137714863498483,0.603640040444894,-0.0123154701718908,1.30131445904954,1.34378159757331
